% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate,day,week
57.35,12.27,3832.03,450.714,399.902,10.2084,1.74861,248.005,247.95,250.939,295.096,306.4,250.477,249.335,535.172,216.801,572.325,560.763,570.774,523.426,524.858,66.44,2.67,4,1
57.35,12.27,3803.32,431.335,399.507,10.1149,1.73695,250.323,253.312,249.456,295.096,306.4,249.357,249.005,556.368,423.781,585.519,532.228,545.079,515.166,567.321,66.61,1.95,4,1
57.35,12.27,4134.77,429.688,394.849,9.73632,1.74,250.433,250.378,250.323,295.096,306.4,249.5,251.477,566.052,458.367,577.458,527.052,578.318,572.66,557.968,66.61,1.95,4,1
57.35,12.27,4683.2,422.943,400.166,9.54897,1.72806,251.378,250.95,249.884,295.096,306.4,250.115,250.917,534.622,454.204,510.633,576.446,551.996,556.336,554.488,65.85,2.4,4,1
57.35,12.27,3913.48,371.124,400.972,9.78681,1.5250771,246.973,246.731,248.906,295.096,306.4,249.148,250.411,566.753,603.334,381.167,626.4961,666.5138,683.3835,614.138,65.85,2.4,4,1
56.42,12.99,5310.55,475.525,392.329,9.91628,1.67748,251.367,245.555,248.917,295.096,306.4,247.95,249.554,562.399,807.558,546.24,471.698,551.803,570.168,504.005,66.5,2.03,4,1
56.42,12.99,3780.76,470.062,399.331,9.95883,1.74,248.203,247.786,248.28,295.096,306.4,249.829,248.741,544.331,243.552,536.796,594.28,545.878,566.192,550.185,66.5,2.03,4,1
56.42,12.99,4043.95,454.407,406.567,9.9907,1.74,248.071,255.212,251.202,295.096,306.4,250.598,251.752,561.172,293.5897,556.143,563.085,564.003,531.078,631.49,65.94,1.79,4,1
56.42,12.99,3701.17,458.008,396.094,9.88974,1.74419,249.73,252.059,250.455,295.096,306.4,250.027,248.379,554.041,440.525,538.098,559.453,560.974,556.504,504.971,65.94,2.02,4,1
56.42,12.99,3734.18,452.087,392.827,9.98383,1.74864,249.39,246.467,249.829,295.096,306.4,251.587,254.125,542.704,222.018,531.459,515.289,534.452,563.728,520.693,65.94,2.02,4,1
56.42,12.99,4001.56,448.792,397.808,9.96164,1.75309,250.939,254.487,248.533,295.096,306.4,250.873,253.663,554.066,750.9565,526.843,583.315,535.334,568.768,505.824,65.69,1.94,4,1
56.42,12.99,3894.43,430.573,395.771,10.0946,1.74753,249.016,244.27,248.423,295.096,306.4,249.39,249.049,557.018,807.3253,464.552,498.866,506.804,508.726,491.035,65.69,1.94,4,1
56.42,12.99,816.309,418.701,398.804,10.022,1.75,248.566,247.797,246.863,295.096,306.4,250.159,249.39,551.538,215.15578,540.088,527.247,532.19,554.6,548.172,64.47,3.09,4,1
56.42,12.99,3787.79,415.283,399.917,9.86125,1.74643,250.95,245.775,248.665,295.096,306.4,249.84,251.016,565.877,447.153,541.41,580.255,569.672,578.54,546.24,64.47,3.09,4,1
56.42,12.99,3968.16,413.605,403.198,9.92763,1.74088,249.587,251.631,251.906,295.096,306.4,249.884,249.609,567.629,450.29,636.102,477.383,551.967,545.276,598.575,66.17,1.38,4,1
56.42,12.99,4992.19,388.794,399.316,9.81749,1.52607,247.632,248.511,249.829,295.096,306.4,249.39,249.17,550.037,471.82,580.02,625,598.15,538.78,533,66.17,1.38,4,1
56.42,12.99,4235.64,390.32,395.508,9.67623,1.73978,248.533,249.851,252.257,295.096,306.4,250.049,248.95,537.224,454.316,561.511,560.101,557.17,542.168,552.224,65.83,1.87,4,1
56.42,12.99,3583.98,386.047,406.274,9.77325,1.74578,250.269,256.915,248.95,295.096,306.4,249.554,250.214,533.896,454.545,541.708,560.348,571.022,550.82,584.722,66.41,1.86,4,1
56.42,12.99,4235.45,389.832,397.236,9.8427,1.74,251.268,252.345,248.346,295.096,306.4,249.642,250.082,549.186,455.391,559.618,349.161,540.29,558.912,548.943,66.41,1.86,4,1
56.42,12.99,3921.88,369.263,396.387,10.003,1.75312,250.488,248.511,253.564,295.096,306.4,249.829,249.829,549.536,444.06,551.42,392.97,434.57,523.09,499.34,66.23,1.27,4,1
56.42,12.99,4223.83,335.205,388.77,10.0355,1.75,249.818,250.367,251.104,295.096,306.4,249.851,250.06,554.266,457.937,573.108,439.59,476.422,534.02,504.221,66.23,1.27,4,1
58.95,8.94,3355.37,335.541,391.934,10.0024,1.74202,248.005,248.192,251.752,295.096,306.4,250.016,250.016,550.637,459.895,546.245,545.803,545.576,552.836,562.046,65.49,1.9,4,1
58.95,8.94,4213.87,330.505,399.023,9.90239,1.70647,249.554,252.521,248.895,295.096,306.4,250.214,250.214,547.159,454.965,569.495,550.585,531.09,523.792,531.895,65.49,1.9,4,1
58.95,8.94,4349.12,432.739,394.922,10.1127,1.72,250.928,251.807,248.511,295.096,306.4,250.269,249.829,538.025,558.48,524.98,452.73,493.5,551.1,476.17,65.62,2.48,4,1
58.95,8.94,3999.12,424.957,405.952,9.96811,1.72,249.884,247.896,251.565,295.096,306.4,249.95,249.752,591.202,593.707,573.244,621.87,554.943,545.836,561.854,65.62,2.48,5,1
58.95,8.94,3903.22,423.462,400.664,9.87321,1.72,251.807,253.037,252.422,295.096,306.4,250.576,250.444,598.684,612.51,565.02,550.076,577,578.204,606.384,65.15,3.01,5,1
58.95,8.94,4675,441.711,391.553,9.88198,1.75,251.444,253.938,250.939,295.096,306.4,251.73,250.093,598.134,579.403,577.185,603.399,569.867,542.196,551.237,64.98,2.9,5,1
58.95,8.94,4266.6,445.099,401.807,10.07,1.75129,248.126,247.852,250.543,295.096,306.4,250.269,251.752,606.467,616.39,571.925,550.78,568.958,557.96,598.38,64.98,2.9,5,1
58.95,8.94,4858.79,443.237,408.252,10.0817,1.75,252.334,256.113,249.697,295.096,306.4,250.774,249.653,593.729,586.397,594.204,501.68,547.039,530.156,545.524,63.56,4.17,5,1
58.95,8.94,4380.86,438.232,404.883,10.097,1.75,247.632,250.049,250.708,295.096,306.4,250.269,248.73,606.091,603.79,609.15,561.33,590.44,532.62,576.04,63.56,4.17,5,1
58.95,8.94,4168.36,445.374,408.574,9.93463,1.75,248.159,256.289,253.125,295.096,306.4,251.873,248.906,579.415,603.106,602.842,567.382,556.731,536.54,544.753,64.59,3.88,5,1
58.95,8.94,4977.15,440.308,402.363,9.62269,1.75,250.532,244.907,248.73,295.096,306.4,250.005,250.664,577.363,571.954,569.662,590.468,552.438,550.764,550.322,64.59,3.88,5,1
58.95,8.94,4893.07,441.772,400.195,9.65423,1.75,251.345,253.169,251.719,295.096,306.4,250.269,249.038,600.386,593.596,565.829,593.637,533.655,540.628,543.812,63.99,4.3,5,1
58.95,8.94,4670.41,433.838,404.473,9.56348,1.73,247.983,251.06,250.664,295.096,306.4,250.225,247.72,486.775,570.37,461.21,554.376,554.196,475.826,513.688,63.99,4.3,5,1
58.95,8.94,3990.43,438.843,398.145,9.62842,1.74,250.159,251.367,252.026,295.096,306.4,250.159,249.06,434.924,454.54,459.965,441.605,436.49,447.21,468.72,64.07,4.08,5,1
58.95,8.94,4204.3,435.913,403.887,9.6187,1.74,249.697,249.434,250.4,295.096,306.4,249.697,250.093,454.243,455.732,458.296,449.294,450.43,447.042,467.56,64.03,3.56,5,1
58.95,8.94,4531.84,433.167,398.73,9.71093,1.74,249.983,246.226,247.368,295.096,306.4,249.873,248.687,455.044,453.069,452.734,568.129,520.434,458.466,451.225,64.03,3.56,5,1
59.16,10.69,4758.59,431.03,397.383,9.75932,1.73317,250.884,252.466,248.818,295.096,306.4,250.532,248.423,412.202,424.804,450.744,387.264,480.946,452.082,474.734,63.6,4.17,5,1
59.16,10.69,4205.08,436.707,394.805,9.91383,1.75,248.533,249.104,248.752,295.096,306.4,249.434,248.95,462.301,460.94,455.865,351.604,428.565,453.146,458.84,63.6,4.17,5,1
59.16,10.69,4072.27,426.025,395.801,9.79601,1.73,251.367,244.995,248.95,295.096,306.4,250.488,250.269,478.467,459.36,445.13,178.86052,449.99,460.93,449.68,63.8,4.69,5,1
59.16,10.69,4002.73,425.964,396.533,9.85491,1.74,252.004,256.685,250.928,295.096,306.4,250.466,251.411,471.91,448.086,469.518,443.28,440.739,422.672,423.252,63.8,4.69,5,1
59.16,10.69,4042.58,423.584,406.201,9.40121,1.73,250.598,243.842,253.455,295.096,306.4,249.884,249.609,456.696,451.847,438.388,428.32,396.565,419.483,452.163,63.47,4.39,5,1
59.16,10.69,3637.89,436.951,394.219,9.23034,1.74,250.269,247.192,250.62,295.096,306.4,249.719,251.829,441.13,454.826,450.739,200.51,457.26,452.586,432.797,63.47,4.39,5,1
59.16,10.69,4608.59,441.284,402.832,9.33129,1.74986,249.785,246.313,250.4,295.096,306.4,250.093,249.653,452.441,456.522,446.642,514.062,560.142,507.634,540.726,64.05,3.99,5,1
59.16,10.69,4257.81,438.843,396.533,9.59595,1.75,250.818,250.269,248.95,295.096,306.4,250.159,250.049,452.692,449.44,474.535,457.225,455.22,463.17,443.335,63.03,4.69,5,1
59.16,10.69,3992.19,440.186,395.391,9.54389,1.75,250.752,247.236,248.774,295.096,306.4,250.532,250.4,453.743,443.494,458.188,448.122,452.078,453.09,460.056,63.03,4.69,5,1
59.16,10.69,4228.13,438.721,399.756,9.64513,1.75,249.675,251.499,249.39,295.096,306.4,249.983,251.06,453.292,437.27,422.849,481.834,435.223,464.738,422.534,63.74,4.4,5,1
59.16,10.69,1704.0397,438.446,400.84,9.54413,1.75,250.082,248.379,252.246,295.096,306.4,250.862,249.994,266.96936,456.325,429.163,472.54,466.453,457.262,477.957,63.74,4.4,5,1
60.24,8.87,3855.27,419.281,404.033,9.35384,1.523355,251.818,250.181,250.873,295.096,306.4,251.29,250.269,382.98904,706.849,309.753,501.305,469.159,455.61,463.115,63.6,4.71,5,1
60.24,8.87,3835.94,440.155,405.278,9.24617,1.74,250.269,241.996,251.719,295.096,306.4,249.862,249.357,499.00873,449.781,429.264,537.906,449.771,434.386,437.264,63.6,4.71,5,1
60.24,8.87,1028.0974,450.745,399.756,9.45974,1.76,250.082,246.665,251.4,295.096,306.4,249.829,248.665,615.02844,458.816,480.416,437.404,428.095,458.466,460.224,64.41,4.06,5,1
60.24,8.87,3408.69,440.063,395.142,9.22866,1.75542,249.939,250.104,249.884,295.096,306.4,250.653,249.664,731.0481,448.45,453.895,434.085,450.263,413.6,450.238,64.41,4.06,5,1
60.24,8.87,3581.45,553.414,406.571,9.30991,1.76,249.086,245.989,251.064,295.096,306.4,250.352,250.216,847.0678,469.602,439.916,450.148,466.854,491.89,443.063,65.68,1.3,5,1
60.24,8.87,4222.27,561.31,399.888,9.2592,1.75568,249.532,253.202,248.467,295.096,306.4,249.95,251.115,449.263,482.27,461.368,361.779,513.107,498.562,431.943,63.32,5.3,5,1
60.24,8.87,3294.04,522.797,397.178,9.14709,1.75878,250.587,249.115,250.356,295.096,306.4,250.049,249.73,450.865,444.887,441.464,457.619,472.74,444.718,486.181,63.32,5.3,5,1
60.24,8.87,3467.58,522.858,403.784,9.2349,1.76,250.422,251.356,249.313,295.096,306.4,249.983,250.115,448.312,457.43,476.91,445.762,456.765,463.03,438.232,66.06,1.24,5,1
60.24,8.87,3775.88,521.698,397.632,9.27802,1.76,249.28,248.016,250.378,295.096,306.4,249.884,249.939,460.324,468.98,453.492,439.355,471.603,500.413,489.823,66.06,1.24,5,1
60.24,8.87,3635.45,509.003,395.332,9.29574,1.5394214,250.862,250.972,248.983,295.096,306.4,251.686,250.269,406.822,415.09,441.026,464.492,472.403,440.287,521.658,65.61,2.08,5,1
60.24,8.87,3551.37,340.8146,405.3132,9.1162,1.5274094,250.521,248.467,251.598,295.096,306.4,248.511,250.28,718.601,751.393,557.819,661.194,667.04645,688.1125,625.19775,65.61,2.08,5,1
60.24,8.87,3572.36,517.12,398.306,9.30679,1.76,250.016,244.314,250.917,295.096,306.4,250.488,250.247,459.724,451.345,459.51,455.879,470.561,463.254,512.771,65.04,2.66,5,1
60.24,8.87,462.92877,522.125,403.052,9.12557,1.77,250.049,257.014,249.071,295.096,306.4,249.862,249.895,413.804,432.79,421.335,452.423,417.795,449.785,427.391,65.04,2.66,5,1
60.24,8.87,761.77594,533.905,396.606,8.97314,1.55725,249.994,247.632,252.136,295.096,306.4,250.433,250.323,444.559,453.27,447.02,455.953,449.02,467.79,480.723,64.86,2.49,5,1
60.24,8.87,1060.6232,541.748,399.316,9.04367,1.78,249.873,251.851,249.082,295.096,306.4,249.609,250.488,447.937,451.2,453.116,421.486,437.542,467.758,457.734,66.89,1.31,5,1
60.24,8.87,1359.4703,536.987,398.76,9.13756,1.77,249.785,249.093,251.378,295.096,306.4,250.027,250.148,453.993,443.153,450.12,483.283,469.679,464.262,374.176,66.89,1.31,5,1
58.19,10.84,1658.3175,524.231,396.489,9.30614,1.76602,250.071,250.313,249.851,295.096,306.4,250.488,250.367,454.819,452.73,429.242,448.538,448.362,455.19,459.449,64.04,4.26,6,1
58.19,10.84,3424.8,561.34,402.686,9.18989,1.76,250.291,251.115,249.543,295.096,306.4,250.642,250.247,441.981,445.73,444.023,294.494,219.818,436.346,350.672,64.04,4.26,6,1
58.19,10.84,3589.36,544.434,402.483,9.30741,1.74509,250.258,254.025,249.986,295.096,306.4,224.058,220.091,454.944,439.581,462.523,480.099,433.651,455.063,430.815,65.36,3.3,6,1
58.19,10.84,3634.86,505.646,396.841,8.99543,1.69,249.576,252.532,247.852,295.096,306.4,250.203,249.862,449.388,412.68,441.539,563.609,454.56,453.146,428.135,65.36,3.3,6,1
58.19,10.84,3769.34,535.339,411.665,9.30702,1.71,249.851,245.654,250.906,295.096,306.4,250.664,249.39,449.539,462.552,426.87,463.592,457.205,446.846,448.115,65.64,3.11,6,1
58.19,10.84,3243.85,538.971,399.507,9.44618,1.73,250.466,250.203,251.587,295.096,306.4,249.84,250.258,454.969,465.952,465.712,439.938,452.409,475.154,499.201,65.64,3.11,6,1
58.19,10.84,3648.34,538.849,406.626,9.36339,1.73459,250.862,248.632,251.18,295.096,306.4,249.576,249.324,457.271,412.858,415.153,487.599,484.992,448.526,511.616,64.84,3.28,6,1
58.19,10.84,3373.05,527.039,402.832,9.3502,1.72284,250.818,253.894,251.093,295.096,306.4,249.719,249.28,458.072,458.085,420.173,468.26,459.625,458.55,456.992,64.63,3.77,6,1
58.19,10.84,3291.31,534.821,395.522,9.42204,1.73,249.521,253.685,249.104,295.096,306.4,249.39,250.939,454.594,453.635,477.422,411.031,438.146,441.47,451.724,64.63,3.77,6,1
58.19,10.84,3351.56,529.175,402.246,9.53425,1.73,250.269,250.928,251.367,295.096,306.4,249.609,250.269,448.938,386.29,407.9,488.28,470.37,458.69,486.65,65,3.48,6,1
58.19,10.84,3318.16,537.689,400.269,9.51011,1.73,250.269,247.236,248.654,295.096,306.4,250.148,250.488,760.44244,223.20082,455.003,420.646,434.014,434.162,492.689,65,3.48,6,1
58.19,10.84,3410.55,495.087,402.363,9.40077,1.71516,250.258,255.114,249.741,295.096,306.4,250.862,250.258,436.551,272.04565,471.189,486.697,464.032,445.894,540.448,66.33,1.01,6,1
58.19,10.84,2912.6,290.08508,404.524,9.35328,1.5312333,250.378,252.301,251.038,295.096,306.4,250.873,249.609,857.2218,737.16974,642.468,448.34,432.085,464.99,466.788,66.33,1.01,6,1
58.19,10.84,2312.6,259.5909,412.14697,9.29849,1.5305256,250.455,248.456,250.082,295.096,306.4,251.312,248.698,858.3033,757.54425,502.212,454.137,448.779,438.558,435.666,66.33,1.01,6,1
58.19,10.84,2941.6,310.56543,404.35736,9.21256,1.5298179,250.488,249.39,249.829,295.096,306.4,250.928,248.511,859.38477,777.9188,473.73,418.75,445.03,464.29,542.93,66.33,1.01,6,1
58.19,10.84,3014.65,311.248,414.77658,8.95815,1.5291103,248.994,243.984,248.269,295.096,306.4,248.533,249.324,245.79,798.2934,458.945,469.142,488.1,443.906,398.758,66.33,1.01,6,1
58.19,10.84,1287.2452,302.923,415.18927,8.96284,1.5284027,249.697,255.454,250.356,295.096,306.4,249.478,251.851,609.395,818.6679,536.532,420.308,452.85,447.266,283.824,66.33,1.01,6,1
58.19,10.84,2421.39,294.598,415.60196,8.90401,1.5276951,249.939,243.951,247.467,295.096,306.4,248.676,247.302,427.042,345.227,449.307,453.805,444.203,448.33,390.095,66.33,1.01,6,1
58.19,10.84,2360.25,286.273,416.01468,8.83421,1.5269874,250.28,249.796,248.61,295.096,306.4,249.335,249.082,438.102,781.726,459.103,395.116,400.332,531.1868,595.675,66.33,1.01,6,1
58.19,10.84,2654.98,277.948,416.42737,8.85189,1.5262797,249.906,252.411,251.246,295.096,306.4,248.708,250.554,725.908,469.978,159.20532,527.362,173.36523,459.502,184.0502,66.33,1.01,6,1
58.19,10.84,3018.55,269.623,416.84006,8.82903,1.5255721,249.291,253.334,248.796,295.096,306.4,249.412,248.313,448.287,779.43317,517.965,525.236,211.61317,662.496,225.88776,66.33,1.01,6,1
58.19,10.84,3046.19,261.298,417.25275,8.84835,1.5248644,250.4,249.225,249.631,295.096,306.4,249.104,250.631,386.452,779.5409,198.094,444.745,349.526,277.311,319.7234,66.33,1.01,6,1
58.19,10.84,2059.38,361.87488,405.446,8.75684,1.532516,249.697,249.697,251.455,295.096,306.4,249.873,250.752,820.20593,466.036,444.694,435.706,456.16,447.602,358.752,66.33,1.01,6,1
58.19,10.84,3316.02,436.11404,399.12247,8.93043,1.5365014,249.5,257.146,252.312,295.096,306.4,250.73,251.917,267.4411,522.396,479.607,479.73,559.649,440.882,456.356,66.33,1.01,6,1
58.19,10.84,3578.13,510.35318,404.34317,8.89751,1.5384506,250.269,251.367,253.125,295.096,306.4,251.587,253.345,244.739,472.38,473.19,471.87,446.13,457.57,447.48,66.33,1.01,6,1
58.19,10.84,3442.58,584.59235,409.56384,8.81725,1.5403999,249.653,249.895,252.993,295.096,306.4,250.334,247.896,177.473,421.516,427.596,473.515,441.235,443.906,478.1,66.33,1.01,6,1
58.19,10.84,3489.45,487.03427,396.46,8.88638,1.60103,249.939,255.817,252.85,295.096,306.4,251.093,249.664,465.704,501.695,499.897,197.91698,469.405,443.29,451.063,66.33,1.01,6,1
59.09,10.44,3756.45,548.859,403.257,8.99564,1.74219,250.928,254.103,250.994,295.096,306.4,250.928,249.401,459.648,469.04,464.901,215.44867,437.98,445.558,424.247,66.33,1.01,6,1
59.09,10.44,2638.67,536.011,397.969,8.93108,1.71945,249.565,246.401,247.72,295.096,306.4,249.434,250.532,426.416,450.068,433.582,220.002,456.044,458.466,460.386,66.33,1.01,6,1
59.09,10.44,3399.41,488.068,402.026,8.98266,1.66501,250.686,249.884,248.862,295.096,306.4,250.796,249.73,453.492,441.229,427.298,571.953,413.695,485.626,499.063,66.08,1.31,6,1
59.09,10.44,3346.09,461.395,404.194,8.98211,1.63114,249.082,254.114,248.774,295.096,306.4,249.532,249.532,453.267,451.001,458.586,248.689,438.97,457.542,497.324,66.08,1.31,6,1
59.09,10.44,3391.6,489.96,398.438,9.17223,1.66776,250.269,251.312,251.367,295.096,306.4,250.269,249.5,460.825,460.207,455.115,513.672,567.72,437.128,505.55,65.97,2.36,6,1
59.09,10.44,3228.52,513.58,397.822,9.35542,1.70833,249.489,252.455,248.884,295.096,306.4,250.082,250.181,445.535,472.551,459.969,244.588,353.268,402.902,362.148,65.97,2.36,6,1
59.09,10.44,2900.5164,507.935,398.745,9.32277,1.69,249.829,251.477,249.796,295.096,306.4,249.851,249.829,440.43,464,450.818,257.8545,488.98,401.056,433.211,66.49,1.81,6,1
59.09,10.44,1866.5961,480.438,394.16,9.1924,1.66279,250.917,252.587,251.257,295.096,306.4,250.225,249.434,461.1,511.606,471.867,464.4795,498.13,546.143,498.558,66.82,1.45,6,1
59.09,10.44,2967.77,474.701,403.784,9.10567,1.58503,250.422,248.137,250.851,295.096,306.4,249.796,249.423,351.618,791.353,466.552,441.11,470.919,428.392,393.239,66.82,1.45,6,1
59.09,10.44,3450,518.494,402.759,9.30459,1.69612,250.214,249.28,248.456,295.096,306.4,249.994,250.433,458.572,454.97,475.073,436.78168,464.307,474.09,382.09,66.89,1.23,6,1
59.09,10.44,3079.88,536.56,396.87,9.46182,1.68847,249.192,215.123,251.521,295.096,306.4,249.972,249.752,435.55,436.726,444.617,477.263,415.286,401.028,419.943,66.89,1.23,6,1
59.09,10.44,3533.2,535.553,399.346,9.60297,1.73,249.027,248.214,250.433,295.096,306.4,250.049,249.994,479.918,791.698,421.335,476.056,482.374,562.832,616.783,66.62,1.39,6,1
59.09,10.44,4021.48,550.629,394.937,9.79384,1.75947,250.027,251.356,249.313,295.096,306.4,250.071,249.95,448.312,445.227,448.721,487.263,479.456,385.376,458.595,66.62,1.39,6,1
59.09,10.44,1451.56,460.205,399.741,9.94937,1.75,250.269,249.961,249.082,295.096,306.4,250.269,249.489,555.467,554.88,526.384,431.385,400.197,549.448,520.721,66.63,1.06,7,1
59.09,10.44,3746.09,476.99,399.683,9.94924,1.75164,250.159,248.071,251.147,295.096,306.4,250.214,250.488,552.664,538.65,564.1,428.025,443.927,552.92,550.375,66.63,1.06,7,1
59.09,10.44,1640.2367,492.279,408.56,9.81677,1.77,250.049,251.356,249.181,295.096,306.4,249.895,250.302,556.243,554.791,559.78,440.393,432.25,543.54,544.365,65.04,3.52,7,1
58.54,10.1,2983.5305,487.305,404.18,9.63095,1.76274,249.862,248.719,252.026,295.096,306.4,250.247,248.939,562.324,554.708,557.9,438.533,452.355,561.404,568.339,64.67,3.86,7,1
58.54,10.1,3302.73,457.245,401.25,9.62933,1.75,249.851,250.159,249.379,295.096,306.4,250.06,251.752,557.994,544.575,510.474,437.424,468.216,565.632,592.422,64.67,3.86,7,1
58.54,10.1,3269.14,497.803,394.468,9.68466,1.75,249.456,250.027,248.577,295.096,306.4,250.016,249.17,555.042,551.001,587.219,432.501,433.329,516.958,505.688,66.58,1.41,7,1
58.54,10.1,3391.11,526.581,398.218,9.5134,1.7106,249.609,248.895,248.73,295.096,306.4,249.829,249.664,564.551,553.24,561.807,472.948,455.08,541.02,516.172,66.58,1.41,7,1
58.54,10.1,3513.67,521.881,400.854,9.74857,1.75506,250.631,253.158,249.719,295.096,306.4,250.4,251.488,542.554,551.48,555.953,438.124,459.405,561.264,560.504,66.94,1.19,7,1
58.54,10.1,3687.6,504.12,396.68,9.64946,1.76,249.587,252.334,250.137,295.096,306.4,249.631,250.071,556.768,556.04,558.381,445.31,447.039,546.256,528.058,66.94,1.19,7,1
58.54,10.1,4742.29,514.465,400.532,9.56063,1.77396,250.17,248.741,248.412,295.096,306.4,249.752,249.928,445.309,273.76883,417.102,463.459,457.314,444.858,459.336,66.47,1.72,7,1
58.54,10.1,4734.38,397.583,398.394,9.52612,1.7532,249.313,253.652,250.829,295.096,306.4,249.401,249.335,447.562,362.89508,441.809,448.397,450.018,451.382,457.379,66.47,1.72,7,1
58.54,10.1,4669.04,476.837,397.192,9.17456,1.68147,249.554,250.104,249.28,295.096,306.4,249.5,252.795,451.19,487.815,446.75,441.605,451.362,457.43,450.1,66.74,1.83,7,1
58.54,10.1,4046.88,431.87613,398.83493,9.42503,1.5299233,250.269,249.708,249.016,295.096,306.4,250.082,250.697,515.828,531.518,514.031,445.392,441.255,463.366,467.914,66.45,1.73,7,1
58.54,10.1,3900.59,551.575,399.023,9.63456,1.72348,249.851,255.707,252.246,295.096,306.4,250.28,250.576,448.262,243.97688,456.109,436.409,448.616,444.13,451.945,66.45,1.73,7,1
58.54,10.1,3907.18,462.219,390.22,9.73643,1.76,250.455,249.851,248.027,295.096,306.4,249.851,250.323,432.272,444.262,463.228,434.918,465.739,446.174,457.128,66.62,1.41,7,1
58.54,10.1,3807.23,480.143,393.931,9.47889,1.74809,249.515,249.609,250.729,295.096,306.4,250.446,250.713,450.702,451.046,461.241,430.505,450.248,450.93,441.882,66.62,1.41,7,1
58.54,10.1,623.1253,450.178,400.321,9.40563,1.70508,250.363,247.192,247.883,295.096,306.4,249.829,250.049,439.624,445.523,437.191,454.13,442.199,453.01,452.366,66.61,1.76,7,1
58.54,10.1,3879.1,485.718,403.477,9.46547,1.66096,250.884,247.808,249.302,295.096,306.4,250.269,250.225,461.55,461.732,451.064,436.952,441.616,444.578,441.628,66.61,1.76,7,1
58.54,10.1,3758.98,515.747,398.73,9.58353,1.71398,250.159,247.412,248.84,295.096,306.4,249.39,250.269,456.195,443.78,421.12,478.91,457.7,447.21,483.34,66.49,1.16,7,1
